0.344295,0.529021,0.067913,0.05877
0.344662,0.528991,0.067758,0.058589
0.34503,0.528954,0.067601,0.058414
0.345408,0.528905,0.067443,0.058243
0.345804,0.528835,0.067286,0.058075
0.346222,0.528739,0.067133,0.057906
0.346654,0.528626,0.066985,0.057735
0.347085,0.528509,0.066841,0.057566
0.347505,0.528398,0.066699,0.057398
0.347913,0.528294,0.066558,0.057234
0.348316,0.528187,0.066422,0.057075
0.348713,0.528075,0.066293,0.056919
0.349103,0.527958,0.066174,0.056765
0.349489,0.527836,0.06606,0.056615
0.349879,0.527705,0.065948,0.056468
0.350285,0.527559,0.065832,0.056324
0.350718,0.527392,0.065711,0.056179
0.351177,0.527205,0.065586,0.056032
0.351649,0.527012,0.065455,0.055883
0.352114,0.526831,0.06532,0.055735
0.352555,0.526678,0.065181,0.055586
0.352964,0.526563,0.065036,0.055437
0.353349,0.52648,0.064886,0.055286
0.353725,0.526407,0.064734,0.055133
0.3541,0.526334,0.064584,0.054982
0.354456,0.526279,0.064435,0.05483
0.354771,0.526269,0.064281,0.054679
0.355037,0.526315,0.064121,0.054528
0.355265,0.526403,0.063954,0.054378
0.355473,0.526512,0.063784,0.054231
0.355674,0.526624,0.063615,0.054087
0.355873,0.526737,0.063447,0.053943
0.356071,0.526848,0.06328,0.053801
0.356268,0.526957,0.063115,0.05366
0.356454,0.527076,0.062952,0.053518
0.356614,0.527221,0.062791,0.053373
0.356739,0.527405,0.062631,0.053224
0.356827,0.527631,0.062469,0.053073
0.356889,0.527886,0.062303,0.052921
0.356947,0.528146,0.062135,0.052772
0.357012,0.528395,0.061967,0.052626
0.357078,0.528642,0.061797,0.052482
0.357133,0.528905,0.061627,0.052336
0.357167,0.529192,0.061454,0.052187
0.357184,0.5295,0.061279,0.052036
0.357198,0.529813,0.061105,0.051884
0.357218,0.530115,0.060933,0.051733
0.357246,0.5304,0.060767,0.051586
0.357279,0.530667,0.06061,0.051444
0.357315,0.530915,0.060464,0.051306
0.357354,0.531146,0.060329,0.051171
0.357393,0.531367,0.060204,0.051035
0.357434,0.531583,0.060084,0.050899
0.357475,0.531797,0.059966,0.050763
0.357507,0.532016,0.05985,0.050627
0.357528,0.532244,0.059737,0.050491
0.35754,0.53248,0.059627,0.050353
0.357548,0.532721,0.059519,0.050211
0.357565,0.532955,0.059414,0.050066
0.357597,0.53317,0.059313,0.04992
0.357637,0.533379,0.059212,0.049772
0.357668,0.533602,0.059109,0.049622
0.357679,0.53385,0.059002,0.049468
0.357666,0.534128,0.058893,0.049313
0.357631,0.53443,0.058782,0.049156
0.357587,0.534742,0.05867,0.049001
0.357548,0.535049,0.058557,0.048846
0.357527,0.535341,0.058443,0.048689
0.357526,0.535619,0.058325,0.04853
0.357539,0.535891,0.058205,0.048365
0.357561,0.53616,0.058083,0.048196
0.357589,0.536423,0.057962,0.048025
0.357623,0.536683,0.057842,0.047853
0.357668,0.536935,0.057721,0.047676
0.357731,0.537175,0.0576,0.047494
0.357812,0.537402,0.05748,0.047306
0.357901,0.53762,0.057363,0.047117
0.357992,0.53783,0.057249,0.046929
0.358083,0.538034,0.057138,0.046745
0.358175,0.53823,0.05703,0.046565
0.358273,0.538417,0.056926,0.046384
0.358383,0.538587,0.056826,0.046204
0.35851,0.538735,0.05673,0.046024
0.35864,0.538877,0.056635,0.045847
0.358753,0.539034,0.056541,0.045672
0.358838,0.539214,0.056452,0.045496
0.358899,0.539416,0.056368,0.045318
0.358953,0.539623,0.056285,0.045139
0.35901,0.539826,0.056201,0.044963
0.359062,0.540035,0.056116,0.044787
0.359093,0.540271,0.056026,0.04461
0.359097,0.540539,0.055933,0.044431
0.359083,0.540827,0.055837,0.044253
0.359061,0.541124,0.055739,0.044076
0.359039,0.541419,0.055641,0.043901
0.359023,0.541705,0.055544,0.043728
0.359014,0.541979,0.05545,0.043556
0.359008,0.542243,0.055361,0.043388
0.359001,0.542497,0.055277,0.043225
0.358998,0.542738,0.055197,0.043067
0.359011,0.542955,0.055121,0.042912
0.359049,0.543144,0.05505,0.042757
0.359102,0.543317,0.054981,0.042599
0.35916,0.543491,0.054911,0.042438
0.359217,0.543666,0.054839,0.042278
0.359274,0.543835,0.054772,0.042119
0.359331,0.54399,0.054718,0.041961
0.359393,0.544128,0.054676,0.041803
0.359459,0.544254,0.054644,0.041643
0.359529,0.544377,0.054614,0.041479
0.359609,0.544499,0.054583,0.04131
0.359706,0.544611,0.054547,0.041136
0.359831,0.544701,0.054507,0.040961
0.359984,0.54476,0.054467,0.04079
0.36015,0.544799,0.054429,0.040622
0.36031,0.544837,0.054398,0.040455
0.360452,0.544888,0.054371,0.040289
0.360582,0.544951,0.054346,0.04012
0.360707,0.54502,0.054324,0.039949
0.360827,0.545095,0.054301,0.039777
0.36094,0.545179,0.054277,0.039604
0.361043,0.545278,0.054248,0.039431
0.361138,0.54539,0.054215,0.039257
0.36123,0.545506,0.05418,0.039083
0.361323,0.545618,0.054146,0.038913
0.361417,0.545719,0.054112,0.038751
0.361508,0.545813,0.05408,0.038599
0.361589,0.545906,0.054051,0.038454
0.361653,0.546004,0.054027,0.038316
0.361695,0.546116,0.054009,0.03818
0.361719,0.546243,0.053994,0.038044
0.361745,0.546371,0.053978,0.037907
0.361786,0.546486,0.053958,0.03777
0.361825,0.546607,0.053932,0.037635
0.361826,0.546774,0.053898,0.037502
0.361771,0.547008,0.053855,0.037366
0.361667,0.547305,0.053803,0.037225
0.361533,0.547641,0.053746,0.03708
0.361389,0.547988,0.053692,0.036931
0.361245,0.548324,0.053645,0.036786
0.361101,0.548651,0.053602,0.036646
0.360938,0.54899,0.05356,0.036513
0.36075,0.549353,0.053515,0.036381
0.360542,0.549736,0.053472,0.03625
0.36032,0.550121,0.053435,0.036124
0.360088,0.5505,0.053404,0.036008
0.359845,0.550872,0.053377,0.035906
0.359595,0.551239,0.053351,0.035814
0.359347,0.5516,0.053324,0.035729
0.359106,0.551953,0.053296,0.035645
0.358875,0.552296,0.053268,0.035561
0.358653,0.552628,0.053239,0.035479
0.358441,0.552947,0.05321,0.035402
0.358236,0.553254,0.053179,0.035331
0.358043,0.553545,0.053149,0.035264
0.357865,0.553817,0.05312,0.035198
0.357702,0.554071,0.053093,0.035134
0.357547,0.554315,0.053067,0.03507
0.357391,0.554561,0.05304,0.035009
0.357224,0.554819,0.053011,0.034947
0.357046,0.555086,0.052983,0.034884
0.356864,0.555354,0.052959,0.034823
0.356669,0.555628,0.052939,0.034764
0.35646,0.555912,0.05292,0.034708
0.356244,0.556203,0.0529,0.034652
0.356015,0.556511,0.052878,0.034595
0.355758,0.556854,0.052852,0.034536
0.355468,0.557235,0.052824,0.034474
0.355153,0.557642,0.052796,0.034409
0.354824,0.558059,0.052774,0.034344
0.354495,0.558472,0.052756,0.034277
0.35417,0.55888,0.052741,0.034209
0.353843,0.559293,0.052725,0.034139
0.353511,0.559718,0.052704,0.034067
0.353167,0.56016,0.05268,0.033993
0.352814,0.560618,0.052651,0.033916
0.352463,0.561078,0.05262,0.03384
0.352125,0.561526,0.052585,0.033763
0.351807,0.561956,0.052549,0.033689
0.3515,0.562372,0.052511,0.033616
0.351199,0.562783,0.052474,0.033545
0.350903,0.563186,0.052437,0.033474
0.350612,0.563583,0.052402,0.033404
0.350327,0.563971,0.052368,0.033334
0.35005,0.564351,0.052335,0.033264
0.349778,0.564725,0.052302,0.033195
0.349505,0.565097,0.05227,0.033128
0.349227,0.56547,0.052241,0.033063
0.348942,0.565844,0.052216,0.032999
0.34865,0.56622,0.052195,0.032935
0.348354,0.566598,0.052177,0.032871
0.348062,0.566971,0.052161,0.032806
0.347782,0.567334,0.052143,0.032741
0.347519,0.567686,0.052121,0.032674
0.347279,0.568019,0.052096,0.032606
0.347067,0.568327,0.052066,0.03254
0.346887,0.568602,0.052033,0.032477
0.346734,0.568847,0.052003,0.032415
0.346594,0.569073,0.051979,0.032353
0.346457,0.569286,0.051965,0.032293
0.346324,0.569483,0.051958,0.032236
0.346193,0.56967,0.051955,0.032181
0.346059,0.569863,0.051951,0.032127
0.345918,0.57007,0.051943,0.03207
0.345774,0.570286,0.051931,0.032009
0.345636,0.570501,0.051918,0.031945
0.345509,0.570706,0.051905,0.03188
0.345392,0.570902,0.051891,0.031816
0.345281,0.571093,0.051875,0.03175
0.345177,0.57128,0.051858,0.031685
0.345076,0.571463,0.05184,0.03162
0.34497,0.571651,0.051824,0.031554
0.344855,0.57185,0.051808,0.031487
0.344736,0.572052,0.051792,0.031419
0.344628,0.572239,0.05178,0.031353
0.344542,0.572397,0.051774,0.031286
0.344485,0.572522,0.051774,0.031219
0.344456,0.572617,0.051775,0.031152
0.344453,0.572688,0.051773,0.031085
0.344467,0.572743,0.05177,0.03102
0.344494,0.572785,0.051767,0.030954
0.34453,0.572816,0.051765,0.030889
0.344571,0.572839,0.051765,0.030825
