0.340443,0.470227,0.115518,0.073812
0.340381,0.47068,0.115298,0.073641
0.340287,0.471178,0.115071,0.073464
0.340155,0.471725,0.11484,0.07328
0.339989,0.472311,0.114611,0.07309
0.339802,0.472921,0.114385,0.072892
0.339603,0.473545,0.114163,0.072689
0.339391,0.474182,0.113947,0.07248
0.339169,0.474828,0.113735,0.072268
0.338954,0.475466,0.113526,0.072053
0.338753,0.476093,0.113316,0.071837
0.338559,0.476724,0.1131,0.071617
0.338357,0.477372,0.112878,0.071393
0.338151,0.478026,0.112656,0.071167
0.33795,0.478671,0.112436,0.070943
0.337756,0.479308,0.112216,0.07072
0.337567,0.479939,0.111996,0.070497
0.33739,0.480554,0.11178,0.070276
0.337224,0.481152,0.111568,0.070056
0.337064,0.481736,0.11136,0.06984
0.336905,0.482316,0.111152,0.069627
0.336739,0.482907,0.110941,0.069413
0.336558,0.483523,0.110722,0.069196
0.336352,0.484176,0.110496,0.068977
0.336116,0.484863,0.110265,0.068756
0.335859,0.485568,0.110036,0.068537
0.335594,0.486272,0.109815,0.06832
0.335322,0.486981,0.109598,0.068099
0.335034,0.487717,0.10938,0.06787
0.334726,0.488482,0.109158,0.067634
0.334409,0.489261,0.108936,0.067395
0.334094,0.490031,0.108717,0.067158
0.333786,0.490788,0.108502,0.066924
0.333477,0.49154,0.108288,0.066694
0.333166,0.492295,0.108073,0.066466
0.332852,0.493051,0.107857,0.06624
0.332542,0.493801,0.107641,0.066016
0.332238,0.494537,0.107428,0.065797
0.33194,0.495254,0.107223,0.065583
0.331654,0.495946,0.107029,0.065371
0.331386,0.496608,0.106847,0.06516
0.331144,0.497233,0.106676,0.064948
0.330929,0.497826,0.106514,0.064731
0.330735,0.498398,0.106358,0.06451
0.330555,0.49896,0.106201,0.064283
0.33038,0.499527,0.106042,0.064052
0.330204,0.500099,0.105879,0.063817
0.33004,0.500665,0.105713,0.063582
0.329899,0.501213,0.105542,0.063345
0.329776,0.501755,0.105361,0.063107
0.329661,0.502305,0.105167,0.062867
0.329544,0.502873,0.104958,0.062625
0.32942,0.503462,0.104736,0.062382
0.329287,0.504071,0.104505,0.062136
0.329146,0.504694,0.10427,0.06189
0.328999,0.505318,0.104035,0.061648
0.328851,0.505932,0.103805,0.061411
0.328699,0.506545,0.103577,0.061178
0.328537,0.507168,0.10335,0.060945
0.328366,0.507803,0.103121,0.06071
0.32819,0.508442,0.102894,0.060474
0.328012,0.509082,0.10267,0.060237
0.327835,0.509719,0.102449,0.059997
0.327658,0.510358,0.102228,0.059755
0.327484,0.511001,0.102005,0.05951
0.327312,0.511642,0.101783,0.059263
0.327148,0.512271,0.101567,0.059014
0.326993,0.512887,0.10136,0.05876
0.326845,0.513491,0.101161,0.058504
0.3267,0.514083,0.100971,0.058246
0.326557,0.514666,0.100786,0.057991
0.326407,0.515252,0.100603,0.057737
0.326243,0.515856,0.100421,0.057481
0.326058,0.516483,0.100236,0.057222
0.325848,0.517144,0.100046,0.056961
0.325615,0.517839,0.09985,0.056697
0.325372,0.518548,0.099648,0.056431
0.325144,0.519245,0.099446,0.056165
0.324945,0.519908,0.099247,0.0559
0.324784,0.52053,0.099054,0.055632
0.324665,0.521109,0.098866,0.05536
0.32459,0.521647,0.098679,0.055084
0.324557,0.522147,0.098489,0.054807
0.32456,0.522612,0.098298,0.05453
0.324583,0.523053,0.098109,0.054255
0.324611,0.523482,0.097921,0.053985
0.32464,0.523907,0.097734,0.053719
0.324668,0.524332,0.097545,0.053455
0.324697,0.52476,0.097353,0.05319
0.32472,0.525198,0.097158,0.052924
0.324737,0.525647,0.096962,0.052655
0.324749,0.526104,0.096765,0.052382
0.324763,0.526557,0.096571,0.052109
0.324786,0.526997,0.09638,0.051837
0.324824,0.527417,0.096192,0.051567
0.324879,0.527815,0.096007,0.051298
0.324946,0.528196,0.095828,0.05103
0.325013,0.528569,0.095656,0.050762
0.325066,0.528952,0.095487,0.050495
0.325101,0.529353,0.095316,0.05023
0.325124,0.529764,0.095143,0.049968
0.325143,0.530177,0.094969,0.049711
0.325156,0.530593,0.094795,0.049456
0.325152,0.531027,0.094618,0.049203
0.325128,0.531482,0.094438,0.048952
0.325094,0.531945,0.094257,0.048704
0.325067,0.532398,0.094078,0.048457
0.325049,0.532845,0.093898,0.048208
0.325029,0.533307,0.093709,0.047955
0.324988,0.533808,0.093507,0.047697
0.324914,0.534355,0.093293,0.047437
0.324814,0.534935,0.093073,0.047178
0.324715,0.535519,0.092846,0.04692
0.32464,0.536081,0.092616,0.046663
0.324594,0.536617,0.092381,0.046407
0.324571,0.537134,0.092143,0.046151
0.324561,0.53764,0.091902,0.045897
0.324555,0.538139,0.091661,0.045645
0.324547,0.538639,0.091419,0.045395
0.324531,0.539146,0.091177,0.045146
0.324509,0.539659,0.090935,0.044897
0.32448,0.540182,0.090691,0.044648
0.324435,0.540722,0.090445,0.044398
0.324364,0.541292,0.090198,0.044146
0.32426,0.5419,0.089947,0.043894
0.324128,0.542536,0.089695,0.043641
0.323985,0.54318,0.089446,0.043389
0.323838,0.54382,0.089204,0.043138
0.323682,0.544462,0.088969,0.042887
0.323511,0.545117,0.088738,0.042634
0.323332,0.545778,0.088511,0.042379
0.323159,0.546429,0.088287,0.042124
0.322994,0.547068,0.088067,0.041871
0.322826,0.547702,0.087853,0.041619
0.322656,0.54833,0.087648,0.041366
0.322493,0.548943,0.087452,0.041112
0.322349,0.549531,0.087261,0.040859
0.322226,0.550094,0.087071,0.040609
0.322119,0.550639,0.08688,0.040361
0.322021,0.551172,0.086691,0.040115
0.321927,0.551693,0.086507,0.039872
