0.001185,0.311325,0.473321,0.214169
0.00466,0.313556,0.468293,0.213491
0.008003,0.315533,0.463559,0.212905
0.011241,0.317304,0.459036,0.212419
0.014397,0.318937,0.454639,0.212027
0.01749,0.320438,0.450337,0.211735
0.020529,0.321749,0.446166,0.211556
0.023508,0.322855,0.442168,0.211469
0.026401,0.323843,0.438341,0.211415
0.02917,0.32481,0.434665,0.211354
0.031794,0.325781,0.431137,0.211288
0.034279,0.32672,0.427784,0.211217
0.03665,0.327583,0.424635,0.211132
0.03892,0.328328,0.421711,0.211041
0.041092,0.328962,0.418992,0.210954
0.04316,0.329582,0.416399,0.210859
0.045119,0.330253,0.413878,0.21075
0.046972,0.33091,0.411463,0.210655
0.04872,0.331502,0.409185,0.210593
0.05037,0.332061,0.407023,0.210545
0.051938,0.332587,0.404968,0.210508
0.053439,0.333015,0.403045,0.210501
0.05488,0.333318,0.401268,0.210534
0.056247,0.333525,0.39963,0.210598
0.057533,0.333648,0.398133,0.210687
0.058747,0.333692,0.396762,0.210799
0.059898,0.333753,0.395441,0.210908
0.060986,0.33395,0.394091,0.210974
0.062007,0.334295,0.392704,0.210995
0.06296,0.33468,0.391344,0.211017
0.063858,0.335008,0.390063,0.211071
0.064739,0.335311,0.388825,0.211125
0.065638,0.335636,0.387581,0.211145
0.066574,0.335929,0.386349,0.211148
0.067529,0.336131,0.385171,0.211168
0.068465,0.336261,0.384071,0.211203
0.069345,0.336337,0.383066,0.211252
0.070152,0.336383,0.382142,0.211323
0.070886,0.336478,0.381235,0.211401
0.071564,0.336635,0.380325,0.211476
0.072223,0.336756,0.379458,0.211563
0.072886,0.336772,0.378673,0.211669
0.07355,0.336698,0.377964,0.211788
0.074195,0.336556,0.377328,0.211921
0.074828,0.33632,0.376768,0.212084
0.075502,0.335941,0.37627,0.212287
0.076257,0.335397,0.375811,0.212536
0.077097,0.334689,0.375376,0.212838
0.078008,0.333829,0.374967,0.213196
0.078971,0.332826,0.374592,0.213611
0.079965,0.331714,0.374248,0.214073
0.080965,0.330577,0.37391,0.214548
0.081933,0.329527,0.373542,0.214998
0.082829,0.328652,0.373098,0.215421
0.083626,0.327962,0.372559,0.215852
0.084329,0.3274,0.371947,0.216324
0.084963,0.326865,0.371321,0.216851
0.085555,0.326271,0.370748,0.217426
0.086112,0.325579,0.370271,0.218038
0.086624,0.32481,0.369893,0.218673
0.087102,0.32401,0.369577,0.219311
0.087582,0.323232,0.369259,0.219927
0.088116,0.322484,0.368899,0.220501
0.088752,0.321687,0.368513,0.221048
0.08951,0.320762,0.368117,0.221611
0.090356,0.319739,0.367695,0.22221
0.091212,0.318703,0.367235,0.222849
0.092033,0.317681,0.366754,0.223532
0.092856,0.316611,0.366279,0.224253
0.093746,0.31548,0.365802,0.224972
0.094729,0.314418,0.365237,0.225616
0.0958,0.313576,0.364482,0.226142
0.09693,0.312977,0.363515,0.226578
0.098086,0.312515,0.362402,0.226997
0.099234,0.312034,0.361248,0.227483
0.100339,0.311459,0.360127,0.228075
0.101378,0.310806,0.359056,0.228761
0.102359,0.310082,0.358049,0.22951
0.103307,0.309289,0.357116,0.230288
0.10423,0.30846,0.35624,0.23107
0.105116,0.30762,0.355398,0.231866
0.105946,0.306777,0.354574,0.232703
0.106726,0.305925,0.353752,0.233598
